text,label,source
"The Governor may not have heard my uh - established criteria for the selection of a vice president, but uh - it was a well-established criteria that the person I selected would be fully qualified to be president of the United States.",0,verita-composite-ours-train
"Well, I certainly will, because I think that's a very fair and important question.",0,verita-composite-ours-train
They concluded there was no case; he said the FBI was rigged.,1,verita-composite-ours-test
Donald Trump got $130 billion increase  from Nato.,1,verita-composite-ours-test
Hiranyakashipu tried to kill Prahlada several times but failed due to Vishnu's protection.,1,claimify
"Others use it as a celebration of her birthday, as Lakshmi is said to have been born on the new-moon day of Kartik[^3^].",1,claimify
"This is exactly what it was intended for, for times like these that try men's souls.",0,verita-composite-ours-train
"There is a deal to be had, and that is that they abide by the rules that have already been established.",0,verita-composite-ours-train
"I am not going to commit US forces until I know what the mission is, till the military tell me that it can be completed, and till I know how they can come out.",0,verita-composite-ours-test
"- The sixth generation of home consoles featured more powerful hardware and more diverse genres, such as open-world, stealth and rhythm games.",1,claimify
"There are many interesting and little-known facts about the history of the Mona Lisa, one of the world's most famous paintings by Leonardo da Vinci.",1,claimify
"It just reminds me of, you know, he says that he's going to close deductions and loopholes for his tax plan.",0,verita-composite-ours-train
"Traditional Indian textile weaving has also influenced fashion and design in modern times, both within and outside India.",0,claimify
That we must share in an ever-increasing scarcity.,0,verita-composite-ours-train
Avoid using screens at least an hour before bedtime and keep your devices out of your bedroom.,1,claimify
The anti-tuberculosis vaccine protects against coronavirus.,1,verita-composite-ours-train
"[^5^] [^6^] [^7^] However, some researchers and platforms contend that filter bubbles are not as prevalent or problematic as they are portrayed, and that users are still exposed to diverse and accurate perspectives through other sources and channels.",1,claimify
"The Biden-Sanders agenda proposes to end cash bail, releasing dangerous criminals onto US streets.",1,verita-composite-ours-train
But we've got to keep fighting on this war against drugs.,0,verita-composite-ours-train
"No cases have been spotted so far of a strain that can evade tecovirimat, though the ruling class is warning of a “low barrier to resistance” which poses a risk that a resistant variant could emerge and spread.",0,checkthat-2025-task1-train
That's a test of prestige.,0,verita-composite-ours-test
I know we've got to encourage democracy in the marketplaces.,0,verita-composite-ours-train
"- The ocean is home to the world's largest living structure - the **Great Barrier Reef**[^3^], which can be seen from the Moon[^3^].",1,claimify
"“Of course,” said the Secretary of the Treasury2 recently, in a speech before the New York City Bar Association,  the people are in a large measure themselves to blame.",0,checkthat-2025-task1-train
- The invention of new **blood tests** that can predict how cancer will spread or respond to treatment[^2^] [^3^] [^6^].,1,claimify
Iain Duncan Smith has been awarded a knighthood for services to the country.,1,verita-composite-ours-train
"- **Semantic web**: This is an extension of the current web that aims to make the data on the web more structured, interoperable, and understandable by machines.",1,claimify
Those are initiatives in foreign policy which are of the highest moral standard and that is indicative of the foreign policy of this country.,0,verita-composite-ours-train
Its not the amount of time you spend in Washington.,0,verita-composite-ours-train
"Uh - earlier, uh - Mr. Levi, his uh - attorney general, put forward a gun control proposal, which Mr. Ford later, I believe, espoused, that called for the prohibition against the uh sale aw- of the uh - so-called Saturday Night Specials.",1,verita-composite-ours-train
